Event ID 	 Event type 	 Covered text 	 combinedName 	 Paper ID 	 sentence 	 CL 	 Uncertainty
E4	Positive_regulation	induced	positive_PromoterBinding__E2F1______CDKN2A_E4	/tmp/positive_PromoterBinding__E2F1______CDKN2A.txt	Activation of E2F1 induced p14ARF mRNA and protein levels.	false	Certain
E7	Transcription	mRNA	positive_PromoterBinding__E2F1______CDKN2A_E7	/tmp/positive_PromoterBinding__E2F1______CDKN2A.txt	Activation of E2F1 induced p14ARF mRNA and protein levels.	false	Certain
E5	Regulation	expression	positive_PromoterBinding__E2F1______CDKN2A_E5	/tmp/positive_PromoterBinding__E2F1______CDKN2A.txt	To further demonstrate the role of E2F-1 in controlling the expression of p14ARF, we performed Chromatin Immunoprecipitation analysis to assess the binding of E2F-1 to the p14ARF promoter.	false	Certain
E1	Activation	activation	positive_ProtModification__MAP2K2______MAPK1_E1	/tmp/positive_ProtModification__MAP2K2______MAPK1.txt	positive ProtModification: MAP2K2 --+> MAPK1 :  Whereas wild-type p70 slightly inhibited ERK2 activation by RAS and MEK2, co-expression or p70-DeltaC1 or p70-DeltaC2 with either protein stimulated ERK2 cooperatively.	false	Certain
E2	Positive_regulation	activation	positive_ProtModification__MAP2K2______MAPK1_E2	/tmp/positive_ProtModification__MAP2K2______MAPK1.txt	positive ProtModification: MAP2K2 --+> MAPK1 :  Whereas wild-type p70 slightly inhibited ERK2 activation by RAS and MEK2, co-expression or p70-DeltaC1 or p70-DeltaC2 with either protein stimulated ERK2 cooperatively.	false	Certain
E3	Activation	activators	positive_ProtModification__MAP2K2______MAPK1_E3	/tmp/positive_ProtModification__MAP2K2______MAPK1.txt	Indeed, MEK1 and MEK2 are the only known activators of ERK1 and ERK2.	false	Certain
E5	Positive_regulation	phosphorylating	positive_ProtModification__MAP2K2______MAPK1_E5	/tmp/positive_ProtModification__MAP2K2______MAPK1.txt	MEK1 and MEK2 are two isoforms of the kinase operating immediately upstream of ERK, and connecting Raf and ERK by phosphorylating ERK.	false	Certain
E4	Phosphorylation	phosphorylated	positive_ProtModification__MAP2K2______MAPK1_E4	/tmp/positive_ProtModification__MAP2K2______MAPK1.txt	Of the MEKs tested, only MEK1 and MEK2 phosphorylated ERK2.	false	Certain
E1	Binding	bound	DirectRegulation__BCL2______MCL1_E1	/tmp/DirectRegulation__BCL2______MCL1.txt	DirectRegulation: BCL2 ---> MCL1 :  Mcl-1 and A1 had no affinity for BadBH3, whereas Bcl-2, Bcl-xL, and Bcl-w bind BadBH3 avidly.(D) Conversely, only Mcl-1 and A1 bound tightly to NoxaBH3.	false	Certain
E2	Binding	interacted	DirectRegulation__BCL2______MCL1_E2	/tmp/DirectRegulation__BCL2______MCL1.txt	Bcl-2 also interacted with Bcl-X-L and Mcl-1 and with the dominant inhibitors Bax and Bcl-X-S.	false	Certain
E1	Negative_regulation	diminished	negative_DirectRegulation__dasatinib______STAT5A_E1	/tmp/negative_DirectRegulation__dasatinib______STAT5A.txt	negative DirectRegulation: dasatinib ---| STAT5A :  In addition, dasatinib diminished activity of STAT5, STAT3, AKT and ERK and attenuated the levels of c-KIT.	false	Certain
E2	Negative_regulation	diminished	negative_DirectRegulation__dasatinib______STAT5A_E2	/tmp/negative_DirectRegulation__dasatinib______STAT5A.txt	Moreover, dasatinib treatment diminished activity of STAT5, STAT3, AKT and ERK and attenuated the levels of c-KIT (evaluated CD34− cells only) and induced loss of viability of CD34− cells .	false	Certain
E4	Negative_regulation	inhibits	negative_DirectRegulation__dasatinib______STAT5A_E4	/tmp/negative_DirectRegulation__dasatinib______STAT5A.txt	In vitro, dasatinib inhibits STAT5 signaling and down-regulates the expression of STAT5 target genes, including BCL-X, MCL-1, and cyclin D1, resulting in the inhibition of cell proliferation and induction of apoptosis .	false	Certain
E5	Pathway	signaling	negative_DirectRegulation__dasatinib______STAT5A_E5	/tmp/negative_DirectRegulation__dasatinib______STAT5A.txt	In vitro, dasatinib inhibits STAT5 signaling and down-regulates the expression of STAT5 target genes, including BCL-X, MCL-1, and cyclin D1, resulting in the inhibition of cell proliferation and induction of apoptosis .	false	Certain
E1	Positive_regulation	induces	positive_Expression__Doxorubicin______TP53_E1	/tmp/positive_Expression__Doxorubicin______TP53.txt	positive Expression: Doxorubicin --+> TP53 :  The molecular mechanism underlying these toxicities are incompletely understood, but previous results have demonstrated that doxorubicin induces p53 expression.	false	Certain
E3	Gene_expression	expression	positive_Expression__Doxorubicin______TP53_E3	/tmp/positive_Expression__Doxorubicin______TP53.txt	positive Expression: Doxorubicin --+> TP53 :  The molecular mechanism underlying these toxicities are incompletely understood, but previous results have demonstrated that doxorubicin induces p53 expression.	false	Certain
E5	Positive_regulation	resulted	positive_Expression__Doxorubicin______TP53_E5	/tmp/positive_Expression__Doxorubicin______TP53.txt	Doxorubicin treatment resulted in increased p53 expression, without changes in Mitogen-activated protein kinase or p38 activity.	false	Certain
E6	Positive_regulation	increased	positive_Expression__Doxorubicin______TP53_E6	/tmp/positive_Expression__Doxorubicin______TP53.txt	Doxorubicin treatment resulted in increased p53 expression, without changes in Mitogen-activated protein kinase or p38 activity.	false	Certain
E7	Gene_expression	expression	positive_Expression__Doxorubicin______TP53_E7	/tmp/positive_Expression__Doxorubicin______TP53.txt	Doxorubicin treatment resulted in increased p53 expression, without changes in Mitogen-activated protein kinase or p38 activity.	false	Certain
E8	Gene_expression	expression	positive_Expression__Doxorubicin______TP53_E8	/tmp/positive_Expression__Doxorubicin______TP53.txt	In contrast to free doxorubicin, which is a strong inducer of p53 expression, increased p53 expression was never observed after the treatment with the polymeric drug.	false	Certain
E10	Positive_regulation	increased	positive_Expression__Doxorubicin______TP53_E10	/tmp/positive_Expression__Doxorubicin______TP53.txt	UV irradiation, bleomycin, and doxorubicin increased wild-type p53 expression and decreased MAP4 expression. doxorubicin treatment led to an upregulation of p53 protein levels, which was preceded by elevated levels of phosphorylated p53 at Ser15.	false	Certain
E11	Gene_expression	expression	positive_Expression__Doxorubicin______TP53_E11	/tmp/positive_Expression__Doxorubicin______TP53.txt	UV irradiation, bleomycin, and doxorubicin increased wild-type p53 expression and decreased MAP4 expression. doxorubicin treatment led to an upregulation of p53 protein levels, which was preceded by elevated levels of phosphorylated p53 at Ser15.	false	Certain
E12	Positive_regulation	led	positive_Expression__Doxorubicin______TP53_E12	/tmp/positive_Expression__Doxorubicin______TP53.txt	UV irradiation, bleomycin, and doxorubicin increased wild-type p53 expression and decreased MAP4 expression. doxorubicin treatment led to an upregulation of p53 protein levels, which was preceded by elevated levels of phosphorylated p53 at Ser15.	false	Certain
E13	Positive_regulation	resulted	positive_Expression__Doxorubicin______TP53_E13	/tmp/positive_Expression__Doxorubicin______TP53.txt	Doxorubicin treatment resulted in the induction of p53 mRNA in the Wild-type cells, but not the Y8 cells.	false	Certain
E9	Regulation	enhance	positive_Expression__Doxorubicin______TP53_E9	/tmp/positive_Expression__Doxorubicin______TP53.txt	It is well known that DNA-damaging agents such as doxorubicin enhance the expression of p53.	false	Certain
E1	Activation	activate	positive_ProtModification__JAK1______STAT1_E1	/tmp/positive_ProtModification__JAK1______STAT1.txt	positive ProtModification: JAK1 --+> STAT1 :  Finally, in other cell types the correlation between JAK1 activation and the induction of STAT1 has suggested that JAK1 may activate STAT1.	false	Uncertain
E2	Positive_regulation	activate	positive_ProtModification__JAK1______STAT1_E2	/tmp/positive_ProtModification__JAK1______STAT1.txt	positive ProtModification: JAK1 --+> STAT1 :  Finally, in other cell types the correlation between JAK1 activation and the induction of STAT1 has suggested that JAK1 may activate STAT1.	false	Uncertain
E3	Activation	activation	positive_ProtModification__JAK1______STAT1_E3	/tmp/positive_ProtModification__JAK1______STAT1.txt	One is the JAK1/2-dependent PLC-gamma pathway inducing the activations of PKCalpha, c-Src, and STAT1, and the other is the direct activation of STAT1 by JAK1/2.	false	Certain
E4	Positive_regulation	activation	positive_ProtModification__JAK1______STAT1_E4	/tmp/positive_ProtModification__JAK1______STAT1.txt	One is the JAK1/2-dependent PLC-gamma pathway inducing the activations of PKCalpha, c-Src, and STAT1, and the other is the direct activation of STAT1 by JAK1/2.	false	Certain
E5	Regulation	involved	positive_ProtModification__JAK1______STAT1_E5	/tmp/positive_ProtModification__JAK1______STAT1.txt	Cytoplasmic nonreceptor tyrosine kinases Jak1 and Jak2 may be involved in the activation of stat91 and other transcription factors in EGF and IFN-gamma signaling pathways.	false	Uncertain
E7	Activation	activation	positive_ProtModification__JAK1______STAT1_E7	/tmp/positive_ProtModification__JAK1______STAT1.txt	IFN-alpha binding initiated phosphorylation of Jak1 and Tyk2 kinases leading to Stat1/Stat2 activation, nuclear translocation, and transactivation of an ISRE-luciferase reporter gene construct.	false	Certain
E8	Positive_regulation	activation	positive_ProtModification__JAK1______STAT1_E8	/tmp/positive_ProtModification__JAK1______STAT1.txt	IFN-alpha binding initiated phosphorylation of Jak1 and Tyk2 kinases leading to Stat1/Stat2 activation, nuclear translocation, and transactivation of an ISRE-luciferase reporter gene construct.	false	Certain
E9	Phosphorylation	phosphorylation	positive_ProtModification__JAK1______STAT1_E9	/tmp/positive_ProtModification__JAK1______STAT1.txt	Upon clustering of uPA.uPAR complex by a monoclonal antibody, JAK1 associates with uPAR, which in turn leads to STAT1 phosphorylation, dimerization, specific binding to DNA, and gene activation.	false	Certain
E6	Phosphorylation	phosphorylates	positive_ProtModification__JAK1______STAT1_E6	/tmp/positive_ProtModification__JAK1______STAT1.txt	In addition, the Janus kinase family member Jak1 efficiently phosphorylates Stat1 but not Stat3 in Sf-9 cells.	false	Certain
E1	Gene_expression	expression	positive_PromoterBinding__MYC______E2F1_E1	/tmp/positive_PromoterBinding__MYC______E2F1.txt	positive PromoterBinding: MYC --+> E2F1 :  The first positive self-feedback loop is through the concomitant induction of expression between E2F-1 and c-MYC proteins where each transcription factor has been proved to induce the expression of the other , as E2F1 promoter contains c-MYC responsive element through which E2F-1 protein expression is induced .	false	Certain
E3	Positive_regulation	activates	positive_PromoterBinding__MYC______E2F1_E3	/tmp/positive_PromoterBinding__MYC______E2F1.txt	These findings expand the known classes of transcripts within the c-Myc target gene network, and reveal a mechanism through which c-Myc simultaneously activates E2F1 transcription and limits its translation, allowing a tightly controlled proliferative signal.	false	Certain
E4	Transcription	transcription	positive_PromoterBinding__MYC______E2F1_E4	/tmp/positive_PromoterBinding__MYC______E2F1.txt	These findings expand the known classes of transcripts within the c-Myc target gene network, and reveal a mechanism through which c-Myc simultaneously activates E2F1 transcription and limits its translation, allowing a tightly controlled proliferative signal.	false	Certain
E6	Positive_regulation	induces	positive_PromoterBinding__MYC______E2F1_E6	/tmp/positive_PromoterBinding__MYC______E2F1.txt	E2F-1, c-MYC, and miR-17-5p is a triad of two regulatory loops: a negative and a positive loop, where c-MYC induces the expression of E2F-1 that induces the expression of miR-17-5p which in turn reverses the expression of E2F-1 to close the loop.	false	Certain
E5	Positive_regulation	induces	positive_PromoterBinding__MYC______E2F1_E5	/tmp/positive_PromoterBinding__MYC______E2F1.txt	Restoration of c-Myc in non-adherent cells induces the expression of E2F-1, and hyperphosphorylation of pRb in response to EGF treatment.	false	Certain
E8	Positive_regulation	induce	positive_PromoterBinding__MYC______E2F1_E8	/tmp/positive_PromoterBinding__MYC______E2F1.txt	It is currently unclear whether the expression of E2F and miR-29 are linked directly, or through c-Myc, which is well-known to induce the expression of E2F1.	false	Certain
E9	Positive_regulation	induces	positive_PromoterBinding__MYC______E2F1_E9	/tmp/positive_PromoterBinding__MYC______E2F1.txt	Previous work has shown that the Myc transcription factor induces transcription of the E2F1, E2F2, and E2F3 genes.	false	Certain
E2	Transcription	transcription	positive_PromoterBinding__MYC______E2F1_E2	/tmp/positive_PromoterBinding__MYC______E2F1.txt	MYC responsive elements are present in E2F1 promoter (18), and MYC transcription factor induces the transcription of E2F1, E2F2 and E2F3 genes (32).	false	Certain
E1	Regulation	changes	Expression__Dexamethasone______BCL2_E1	/tmp/Expression__Dexamethasone______BCL2.txt	Expression: Dexamethasone ---> BCL2 :  We demonstrated that dexamethasone significantly changes Bcl-2 levels.	false	Certain
E2	Positive_regulation	induced	Expression__Dexamethasone______BCL2_E2	/tmp/Expression__Dexamethasone______BCL2.txt	The expression of bcl-2 gene can be induced by dexamethasone, it may be related with glaucomatic pathogenesis.  dexamethasone increases the expression of anti-apoptotic Bcl-2 and Bcl-x(L) proteins, decreases the expression of pro-apoptotic Bax and inhibits Bad translocation thereby preventing the release of cytochrome c, the activation of caspases, and cell death.	false	Certain
E3	Positive_regulation	increases	Expression__Dexamethasone______BCL2_E3	/tmp/Expression__Dexamethasone______BCL2.txt	The expression of bcl-2 gene can be induced by dexamethasone, it may be related with glaucomatic pathogenesis.  dexamethasone increases the expression of anti-apoptotic Bcl-2 and Bcl-x(L) proteins, decreases the expression of pro-apoptotic Bax and inhibits Bad translocation thereby preventing the release of cytochrome c, the activation of caspases, and cell death.	false	Certain
E4	Positive_regulation	induced	Expression__Dexamethasone______BCL2_E4	/tmp/Expression__Dexamethasone______BCL2.txt	The Bcl-2 level was induced by dexamethasone treatment but decreased after treatment with 2-methoxyestradiol or lactic acid.	false	Certain
E9	Negative_regulation	down-regulated	Expression__Dexamethasone______BCL2_E9	/tmp/Expression__Dexamethasone______BCL2.txt	Although dexamethasone induced differentiation and down-regulated bcl-2 expression, it did not sensitize the cells to induction of apoptosis and inhibited the apoptosis sensitizing effect of the cytokines and dibutyryl cyclic AMP.	false	Certain
E5	Gene_expression	expression	Expression__Dexamethasone______BCL2_E5	/tmp/Expression__Dexamethasone______BCL2.txt	Although dexamethasone induced differentiation and down-regulated bcl-2 expression, it did not sensitize the cells to induction of apoptosis and inhibited the apoptosis sensitizing effect of the cytokines and dibutyryl cyclic AMP.	false	Certain
E6	Regulation	affecting	Expression__Dexamethasone______BCL2_E6	/tmp/Expression__Dexamethasone______BCL2.txt	Dexamethasone and VP-16 could promote apoptosis of RMA cells while upregulating the expression of Fas and FasL without affecting the expression of Bcl-2.	false	Certain
E8	Positive_regulation	increased	Expression__Dexamethasone______BCL2_E8	/tmp/Expression__Dexamethasone______BCL2.txt	Moreover, dexamethasone treatment increased the expression of anti-apoptotic Bcl-2 and Bcl-xL proteins in human and rat hepatocytes, respectively, whereas the expression of pro-apoptotic proteins Bcl-xS or Bad was not detected or remained unchanged.	false	Certain
E7	Negative_regulation	down-regulated	Expression__Dexamethasone______BCL2_E7	/tmp/Expression__Dexamethasone______BCL2.txt	Bcl-2 mRNA was down-regulated already after 12 h of dexamethasone treatment suggesting that this down-regulation might occur at the transcriptional level.	false	Certain
E2	Positive_regulation	sufficient	positive_ProtModification__JAK1______STAT3_E2	/tmp/positive_ProtModification__JAK1______STAT3.txt	positive ProtModification: JAK1 --+> STAT3 :  Moreover, the data show that JAK1 stimulation is also not sufficient for STAT3 activation.	false	Certain
E4	Positive_regulation	activation	positive_ProtModification__JAK1______STAT3_E4	/tmp/positive_ProtModification__JAK1______STAT3.txt	positive ProtModification: JAK1 --+> STAT3 :  Moreover, the data show that JAK1 stimulation is also not sufficient for STAT3 activation.	false	Certain
E5	Activation	activate	positive_ProtModification__JAK1______STAT3_E5	/tmp/positive_ProtModification__JAK1______STAT3.txt	Jak1, Jak2, and Tyk2 are reported to activate Stat3 independently.	false	Certain
E6	Positive_regulation	activate	positive_ProtModification__JAK1______STAT3_E6	/tmp/positive_ProtModification__JAK1______STAT3.txt	Jak1, Jak2, and Tyk2 are reported to activate Stat3 independently.	false	Certain
E7	Activation	activates	positive_ProtModification__JAK1______STAT3_E7	/tmp/positive_ProtModification__JAK1______STAT3.txt	JAK1 phosphorylates and thereby activates STAT3 for targeting to the nucleus (22, 27).	false	Certain
E8	Positive_regulation	activates	positive_ProtModification__JAK1______STAT3_E8	/tmp/positive_ProtModification__JAK1______STAT3.txt	JAK1 phosphorylates and thereby activates STAT3 for targeting to the nucleus (22, 27).	false	Certain
E9	Phosphorylation	phosphorylated	positive_ProtModification__JAK1______STAT3_E9	/tmp/positive_ProtModification__JAK1______STAT3.txt	The receptor bound Stat3 is subsequently phosphorylated by Jak1 on a single tyrosine residue 705 at the C terminus.	false	Certain
E10	Activation	activate	positive_ProtModification__JAK1______STAT3_E10	/tmp/positive_ProtModification__JAK1______STAT3.txt	It is well established that in response to IL-2, JAK1 and JAK3 are stimulated to activate STAT3 and STAT5 ( 35 ).	false	Certain
E1	Positive_regulation	activators	positive_ProtModification__JAK1______STAT3_E1	/tmp/positive_ProtModification__JAK1______STAT3.txt	Jak1 and Jak2 are two activators of Stat3 that were both shown to function in muscle cells ( 20 ).	false	Certain
E1	Positive_regulation	stimulation	positive_ProtModification__MAP2K4______MAPK8_E1	/tmp/positive_ProtModification__MAP2K4______MAPK8.txt	positive ProtModification: MAP2K4 --+> MAPK8 :  Upon transient energy deprivation, activation of JNK proceeds via two distinct pathways, stimulation of JNK phosphorylation by a protein kinase SEK1 and inhibition of JNK dephosphorylation.	false	Certain
E2	Phosphorylation	phosphorylation	positive_ProtModification__MAP2K4______MAPK8_E2	/tmp/positive_ProtModification__MAP2K4______MAPK8.txt	positive ProtModification: MAP2K4 --+> MAPK8 :  Upon transient energy deprivation, activation of JNK proceeds via two distinct pathways, stimulation of JNK phosphorylation by a protein kinase SEK1 and inhibition of JNK dephosphorylation.	false	Certain
E4	Catalysis	phosphorylates	positive_ProtModification__MAP2K4______MAPK8_E4	/tmp/positive_ProtModification__MAP2K4______MAPK8.txt	Once activated, MEKK1 phosphorylates the MAP2K MKK4, which in turn phosphorylates JNK.	false	Certain
E5	Positive_regulation	phosphorylates	positive_ProtModification__MAP2K4______MAPK8_E5	/tmp/positive_ProtModification__MAP2K4______MAPK8.txt	Once activated, MEKK1 phosphorylates the MAP2K MKK4, which in turn phosphorylates JNK.	false	Certain
E6	Phosphorylation	phosphorylation	positive_ProtModification__MAP2K4______MAPK8_E6	/tmp/positive_ProtModification__MAP2K4______MAPK8.txt	Ser129 phosphorylation augments JNK phosphorylation by MKK4 and/or MKK7 and is required for JNK activation by TPA, TNFalpha, UV irradiation, and protein kinase C, but not by anisomycin or MEKK1.	false	Certain
E9	Phosphorylation	phosphorylation	positive_ProtModification__MAP2K4______MAPK8_E9	/tmp/positive_ProtModification__MAP2K4______MAPK8.txt	Previously, we reported that tyrosine-phosphorylation of JNK by MKK4 precedes threonine-phosphorylation by MKK7, and that both are required for synergistic JNK activation.	false	Certain
E3	Phosphorylation	phosphorylated	positive_ProtModification__MAP2K4______MAPK8_E3	/tmp/positive_ProtModification__MAP2K4______MAPK8.txt	JNK is phosphorylated preferentially on Tyr by MKK4 and on Thr by MKK7.	false	Certain
E1	Positive_regulation	phosphorylates	positive_ProtModification__MAPK1______MYC_E1	/tmp/positive_ProtModification__MAPK1______MYC.txt	positive ProtModification: MAPK1 --+> MYC :  Activation of ERK (extracellular signal-related kinase) phosphorylates c-Myc, preventing its ubiquitination and subsequent proteasomal degradation.	false	Certain
E3	Activation	activated	positive_ProtModification__MAPK1______MYC_E3	/tmp/positive_ProtModification__MAPK1______MYC.txt	Probable targets appear to be some key transcription factors like c-Myc and Elk, which are activated by ERK.	false	Certain
E5	Positive_regulation	activated	positive_ProtModification__MAPK1______MYC_E5	/tmp/positive_ProtModification__MAPK1______MYC.txt	Probable targets appear to be some key transcription factors like c-Myc and Elk, which are activated by ERK.	false	Certain
E8	Gene_expression	expression	positive_ProtModification__MAPK1______MYC_E8	/tmp/positive_ProtModification__MAPK1______MYC.txt	Moreover, we show that both c-Src/PI3K and c-Src/Fak/Erk1/2 pathways are involved in the up-regulation of c-myc and cyclin d1 expression mediated by PRL.	false	Certain
E9	Phosphorylation	phosphorylate	positive_ProtModification__MAPK1______MYC_E9	/tmp/positive_ProtModification__MAPK1______MYC.txt	ERK can phosphorylate and activate various transcription factors, including c-Myc and TCF/Elk1 (22).	false	Certain
E12	Activation	activate	positive_ProtModification__MAPK1______MYC_E12	/tmp/positive_ProtModification__MAPK1______MYC.txt	ERK can phosphorylate and activate various transcription factors, including c-Myc and TCF/Elk1 (22).	false	Certain
E4	Regulation	induction	positive_ProtModification__MAPK1______MYC_E4	/tmp/positive_ProtModification__MAPK1______MYC.txt	The induction of c-myc mRNA following the activation of the isolated Raf/Mek/Erk cascade in addition to the partial inhibition of serum mediated induction of c-myc expression in the presence of the Ras inactivating c-Raf-1-C4B mutant strongly indicates an involvement of the Ras/Raf pathway in the regulation of c-myc expression.	false	Certain
E2	Phosphorylation	phosphorylate	positive_ProtModification__MAPK1______MYC_E2	/tmp/positive_ProtModification__MAPK1______MYC.txt	Thus, ERK2 might phosphorylate c-Myc at some residue(s) other than Ser-62 that might be affected by Ser-71.	false	Uncertain
E2	Positive_regulation	phosphorylation	positive_ProtModification__PDPK1______AKT1_E2	/tmp/positive_ProtModification__PDPK1______AKT1.txt	positive ProtModification: PDPK1 --+> AKT1 :  In contrast, the PIF-binding pocket of PDK1 is not required for the phosphorylation of PKBalpha by PDK1.	false	Certain
E3	Phosphorylation	phosphorylated	positive_ProtModification__PDPK1______AKT1_E3	/tmp/positive_ProtModification__PDPK1______AKT1.txt	Akt is phosphorylated by PDK-1 on Thr-308 in its activation loop.	false	Certain
E4	Phosphorylation	phosphorylates	positive_ProtModification__PDPK1______AKT1_E4	/tmp/positive_ProtModification__PDPK1______AKT1.txt	PDK1 in the appropriate context phosphorylates AKT at threonine 308 to activate AKT.	false	Certain
E7	Positive_regulation	sufficient	positive_ProtModification__PDPK1______AKT1_E7	/tmp/positive_ProtModification__PDPK1______AKT1.txt	In addition, activation of PDK1 is sufficient to phosphorylate PKB at Thr(308) in the cytosol.	false	Certain
E9	Positive_regulation	activator	positive_ProtModification__PDPK1______AKT1_E9	/tmp/positive_ProtModification__PDPK1______AKT1.txt	Phosphorylated PDK1 is an activator of Akt by phosphorylating Akt.	false	Certain
E8	Positive_regulation	activates	positive_ProtModification__PDPK1______AKT1_E8	/tmp/positive_ProtModification__PDPK1______AKT1.txt	PDK1 mainly activates Akt by phosphorylating threonine residue at 308, and PDK2, not determined yet, phosphorylates Akt at serine	false	Certain
